ubigeo,departamento,provincia,distrito,tipo_area,poblacion,anio
120428,Junín,Jauja,San Lorenzo,Urbano,2275,2017
120428,Junín,Jauja,San Lorenzo,Rural,399,2017
120428,Junín,Jauja,San Lorenzo,Total,2674,2017
120429,Junín,Jauja,San Pedro de Chunan,Urbano,720,2017
120429,Junín,Jauja,San Pedro de Chunan,Rural,3,2017
120429,Junín,Jauja,San Pedro de Chunan,Total,723,2017
120430,Junín,Jauja,Sausa,Urbano,3224,2017
120430,Junín,Jauja,Sausa,Total,3224,2017
120431,Junín,Jauja,Sincos,Urbano,2313,2017
120431,Junín,Jauja,Sincos,Rural,1934,2017
120431,Junín,Jauja,Sincos,Total,4248,2017
120432,Junín,Jauja,Tunan Marca,Urbano,929,2017
120432,Junín,Jauja,Tunan Marca,Rural,136,2017
120432,Junín,Jauja,Tunan Marca,Total,1066,2017
120433,Junín,Jauja,Yauli,Urbano,968,2017
120433,Junín,Jauja,Yauli,Rural,181,2017
120433,Junín,Jauja,Yauli,Total,1150,2017
120434,Junín,Jauja,Yauyos,Urbano,9476,2017
120434,Junín,Jauja,Yauyos,Rural,385,2017
120434,Junín,Jauja,Yauyos,Total,9862,2017
120501,Junín,Junín,Junín,Urbano,10600,2017
120501,Junín,Junín,Junín,Rural,793,2017
120501,Junín,Junín,Junín,Total,11393,2017
120502,Junín,Junín,Carhuamayo,Urbano,6562,2017
120502,Junín,Junín,Carhuamayo,Rural,301,2017
120502,Junín,Junín,Carhuamayo,Total,6863,2017
120503,Junín,Junín,Ondores,Urbano,586,2017
120503,Junín,Junín,Ondores,Rural,689,2017
120503,Junín,Junín,Ondores,Total,1276,2017
120504,Junín,Junín,Ulcumayo,Urbano,1028,2017
120504,Junín,Junín,Ulcumayo,Rural,3396,2017
120504,Junín,Junín,Ulcumayo,Total,4424,2017
120601,Junín,Satipo,Satipo,Urbano,28688,2017
120601,Junín,Satipo,Satipo,Rural,12361,2017
120601,Junín,Satipo,Satipo,Total,41049,2017
120602,Junín,Satipo,Coviriali,Urbano,338,2017
120602,Junín,Satipo,Coviriali,Rural,5909,2017
120602,Junín,Satipo,Coviriali,Total,6247,2017
120603,Junín,Satipo,Llaylla,Urbano,1631,2017
120603,Junín,Satipo,Llaylla,Rural,5304,2017
120603,Junín,Satipo,Llaylla,Total,6935,2017
120604,Junín,Satipo,Mazamari,Urbano,17700,2017
120604,Junín,Satipo,Mazamari,Rural,22510,2017
120604,Junín,Satipo,Mazamari,Total,40210,2017
120605,Junín,Satipo,Pampa Hermosa,Urbano,406,2017
120605,Junín,Satipo,Pampa Hermosa,Rural,3683,2017
120605,Junín,Satipo,Pampa Hermosa,Total,4089,2017
120606,Junín,Satipo,Pangoa,Urbano,24758,2017
120606,Junín,Satipo,Pangoa,Rural,36124,2017
120606,Junín,Satipo,Pangoa,Total,60883,2017
120607,Junín,Satipo,Río Negro,Urbano,5263,2017
120607,Junín,Satipo,Río Negro,Rural,27040,2017
120607,Junín,Satipo,Río Negro,Total,32304,2017
120608,Junín,Satipo,Río Tambo,Urbano,2077,2017
120608,Junín,Satipo,Río Tambo,Rural,27053,2017
120608,Junín,Satipo,Río Tambo,Total,29130,2017
120609,Junín,Satipo,Vizcatan del Ene,Urbano,519,2017
120609,Junín,Satipo,Vizcatan del Ene,Rural,4245,2017
120609,Junín,Satipo,Vizcatan del Ene,Total,4764,2017
120701,Junín,Tarma,Tarma,Urbano,45301,2017
120701,Junín,Tarma,Tarma,Rural,5169,2017
120701,Junín,Tarma,Tarma,Total,50471,2017
120702,Junín,Tarma,Acobamba,Urbano,6322,2017
120702,Junín,Tarma,Acobamba,Rural,3742,2017
120702,Junín,Tarma,Acobamba,Total,10064,2017
120703,Junín,Tarma,Huaricolca,Urbano,1379,2017
120703,Junín,Tarma,Huaricolca,Rural,621,2017
120703,Junín,Tarma,Huaricolca,Total,2000,2017
120704,Junín,Tarma,Huasahuasi,Urbano,4853,2017
120704,Junín,Tarma,Huasahuasi,Rural,5837,2017
120704,Junín,Tarma,Huasahuasi,Total,10690,2017
120705,Junín,Tarma,La Unión,Urbano,3013,2017
120705,Junín,Tarma,La Unión,Rural,659,2017
120705,Junín,Tarma,La Unión,Total,3673,2017
120706,Junín,Tarma,Palca,Urbano,3288,2017
120706,Junín,Tarma,Palca,Rural,2686,2017
120706,Junín,Tarma,Palca,Total,5975,2017
120707,Junín,Tarma,Palcamayo,Urbano,2068,2017
120707,Junín,Tarma,Palcamayo,Rural,1590,2017
120707,Junín,Tarma,Palcamayo,Total,3659,2017
120708,Junín,Tarma,San Pedro de Cajas,Urbano,3016,2017
120708,Junín,Tarma,San Pedro de Cajas,Rural,687,2017
120708,Junín,Tarma,San Pedro de Cajas,Total,3703,2017
120709,Junín,Tarma,Tapo,Urbano,876,2017
120709,Junín,Tarma,Tapo,Rural,3837,2017
120709,Junín,Tarma,Tapo,Total,4713,2017
120801,Junín,Yauli,La Oroya,Urbano,14350,2017
120801,Junín,Yauli,La Oroya,Rural,160,2017
120801,Junín,Yauli,La Oroya,Total,14510,2017
120802,Junín,Yauli,Chacapalpa,Urbano,264,2017
120802,Junín,Yauli,Chacapalpa,Rural,442,2017
120802,Junín,Yauli,Chacapalpa,Total,707,2017
120803,Junín,Yauli,Huay-Huay,Urbano,1921,2017
120803,Junín,Yauli,Huay-Huay,Rural,118,2017
120803,Junín,Yauli,Huay-Huay,Total,2040,2017
120804,Junín,Yauli,Marcapomacocha,Urbano,578,2017
120804,Junín,Yauli,Marcapomacocha,Rural,279,2017
120804,Junín,Yauli,Marcapomacocha,Total,858,2017
120805,Junín,Yauli,Morococha,Urbano,4671,2017
120805,Junín,Yauli,Morococha,Rural,550,2017
120805,Junín,Yauli,Morococha,Total,5221,2017
120806,Junín,Yauli,Paccha,Urbano,1248,2017
120806,Junín,Yauli,Paccha,Rural,431,2017
120806,Junín,Yauli,Paccha,Total,1679,2017
120807,Junín,Yauli,Santa Bárbara de Carhuacayan,Urbano,643,2017
120807,Junín,Yauli,Santa Bárbara de Carhuacayan,Rural,490,2017
120807,Junín,Yauli,Santa Bárbara de Carhuacayan,Total,1134,2017
120808,Junín,Yauli,Santa Rosa de Sacco,Urbano,9038,2017
120808,Junín,Yauli,Santa Rosa de Sacco,Rural,21,2017
120808,Junín,Yauli,Santa Rosa de Sacco,Total,9059,2017
120809,Junín,Yauli,Suitucancha,Urbano,449,2017
120809,Junín,Yauli,Suitucancha,Rural,292,2017
120809,Junín,Yauli,Suitucancha,Total,742,2017
120810,Junín,Yauli,Yauli,Urbano,4487,2017
120810,Junín,Yauli,Yauli,Rural,1012,2017
120810,Junín,Yauli,Yauli,Total,5499,2017
120901,Junín,Chupaca,Chupaca,Urbano,15445,2017
120901,Junín,Chupaca,Chupaca,Rural,5943,2017
120901,Junín,Chupaca,Chupaca,Total,21389,2017
120902,Junín,Chupaca,Ahuac,Urbano,3704,2017
120902,Junín,Chupaca,Ahuac,Rural,2989,2017
120902,Junín,Chupaca,Ahuac,Total,6694,2017
120903,Junín,Chupaca,Chongos Bajo,Urbano,3866,2017
120903,Junín,Chupaca,Chongos Bajo,Rural,821,2017
120903,Junín,Chupaca,Chongos Bajo,Total,4687,2017
120904,Junín,Chupaca,Huachac,Urbano,1929,2017
120904,Junín,Chupaca,Huachac,Rural,1231,2017
120904,Junín,Chupaca,Huachac,Total,3161,2017
120905,Junín,Chupaca,Huamancaca Chico,Urbano,7800,2017
120905,Junín,Chupaca,Huamancaca Chico,Rural,1446,2017
120905,Junín,Chupaca,Huamancaca Chico,Total,9246,2017
120906,Junín,Chupaca,San Juan de Iscos,Urbano,1144,2017
120906,Junín,Chupaca,San Juan de Iscos,Rural,1169,2017
120906,Junín,Chupaca,San Juan de Iscos,Total,2314,2017
120907,Junín,Chupaca,San Juan de Jarpa,Urbano,1118,2017
120907,Junín,Chupaca,San Juan de Jarpa,Rural,1669,2017
120907,Junín,Chupaca,San Juan de Jarpa,Total,2787,2017
120908,Junín,Chupaca,Tres de Diciembre,Urbano,2813,2017
120908,Junín,Chupaca,Tres de Diciembre,Total,2813,2017
120909,Junín,Chupaca,Yanacancha,Urbano,547,2017
120909,Junín,Chupaca,Yanacancha,Rural,2221,2017
120909,Junín,Chupaca,Yanacancha,Total,2769,2017
130101,La Libertad,Trujillo,Trujillo,Urbano,328517,2017
130101,La Libertad,Trujillo,Trujillo,Rural,146,2017
130101,La Libertad,Trujillo,Trujillo,Total,328664,2017
130102,La Libertad,Trujillo,El Porvenir,Urbano,203936,2017
130102,La Libertad,Trujillo,El Porvenir,Total,203936,2017
130103,La Libertad,Trujillo,Florencia de Mora,Urbano,38025,2017
130103,La Libertad,Trujillo,Florencia de Mora,Total,38025,2017
130104,La Libertad,Trujillo,Huanchaco,Urbano,74107,2017
130104,La Libertad,Trujillo,Huanchaco,Rural,665,2017
130104,La Libertad,Trujillo,Huanchaco,Total,74772,2017
130105,La Libertad,Trujillo,La Esperanza,Urbano,203775,2017
130105,La Libertad,Trujillo,La Esperanza,Total,203775,2017
130106,La Libertad,Trujillo,Laredo,Urbano,30031,2017
130106,La Libertad,Trujillo,Laredo,Rural,10004,2017
130106,La Libertad,Trujillo,Laredo,Total,40035,2017
130107,La Libertad,Trujillo,Moche,Urbano,34011,2017
130107,La Libertad,Trujillo,Moche,Rural,5054,2017
130107,La Libertad,Trujillo,Moche,Total,39065,2017
130108,La Libertad,Trujillo,Poroto,Urbano,1266,2017
130108,La Libertad,Trujillo,Poroto,Rural,2526,2017
130108,La Libertad,Trujillo,Poroto,Total,3792,2017
130109,La Libertad,Trujillo,Salaverry,Urbano,20156,2017
130109,La Libertad,Trujillo,Salaverry,Rural,40,2017
130109,La Libertad,Trujillo,Salaverry,Total,20196,2017
130110,La Libertad,Trujillo,Simbal,Urbano,951,2017
130110,La Libertad,Trujillo,Simbal,Rural,3398,2017
130110,La Libertad,Trujillo,Simbal,Total,4349,2017
130111,La Libertad,Trujillo,Victor Larco Herrera,Urbano,71865,2017
130111,La Libertad,Trujillo,Victor Larco Herrera,Total,71865,2017
130201,La Libertad,Ascope,Ascope,Urbano,6262,2017
130201,La Libertad,Ascope,Ascope,Rural,500,2017
130201,La Libertad,Ascope,Ascope,Total,6763,2017
130202,La Libertad,Ascope,Chicama,Urbano,14309,2017
130202,La Libertad,Ascope,Chicama,Rural,1255,2017
130202,La Libertad,Ascope,Chicama,Total,15565,2017
130203,La Libertad,Ascope,Chocope,Urbano,7546,2017
130203,La Libertad,Ascope,Chocope,Rural,2150,2017
130203,La Libertad,Ascope,Chocope,Total,9697,2017
130204,La Libertad,Ascope,Magdalena de Cao,Urbano,2206,2017
130204,La Libertad,Ascope,Magdalena de Cao,Rural,455,2017
130204,La Libertad,Ascope,Magdalena de Cao,Total,2661,2017
130205,La Libertad,Ascope,Paijan,Urbano,25575,2017
130205,La Libertad,Ascope,Paijan,Rural,1554,2017
130205,La Libertad,Ascope,Paijan,Total,27129,2017
130206,La Libertad,Ascope,Razuri,Urbano,6152,2017
130206,La Libertad,Ascope,Razuri,Rural,2858,2017
130206,La Libertad,Ascope,Razuri,Total,9011,2017
130207,La Libertad,Ascope,Santiago de Cao,Urbano,19010,2017
130207,La Libertad,Ascope,Santiago de Cao,Rural,550,2017
130207,La Libertad,Ascope,Santiago de Cao,Total,19561,2017
130208,La Libertad,Ascope,Casa Grande,Urbano,27705,2017
130208,La Libertad,Ascope,Casa Grande,Rural,1577,2017
130208,La Libertad,Ascope,Casa Grande,Total,29283,2017
130301,La Libertad,Bolívar,Bolívar,Urbano,1703,2017
130301,La Libertad,Bolívar,Bolívar,Rural,3175,2017
130301,La Libertad,Bolívar,Bolívar,Total,4878,2017
130302,La Libertad,Bolívar,Bambamarca,Urbano,693,2017
130302,La Libertad,Bolívar,Bambamarca,Rural,2481,2017
130302,La Libertad,Bolívar,Bambamarca,Total,3174,2017
130303,La Libertad,Bolívar,Condormarca,Urbano,385,2017
130303,La Libertad,Bolívar,Condormarca,Rural,1733,2017
130303,La Libertad,Bolívar,Condormarca,Total,2118,2017
130304,La Libertad,Bolívar,Longotea,Urbano,1318,2017
130304,La Libertad,Bolívar,Longotea,Rural,979,2017
130304,La Libertad,Bolívar,Longotea,Total,2298,2017
130305,La Libertad,Bolívar,Uchumarca,Urbano,1128,2017
130305,La Libertad,Bolívar,Uchumarca,Rural,1316,2017
130305,La Libertad,Bolívar,Uchumarca,Total,2444,2017
130306,La Libertad,Bolívar,Ucuncha,Urbano,672,2017
130306,La Libertad,Bolívar,Ucuncha,Rural,222,2017
130306,La Libertad,Bolívar,Ucuncha,Total,895,2017
130401,La Libertad,Chepén,Chepén,Urbano,44237,2017
130401,La Libertad,Chepén,Chepén,Rural,3133,2017
130401,La Libertad,Chepén,Chepén,Total,47371,2017
130402,La Libertad,Chepén,Pacanga,Urbano,18553,2017
130402,La Libertad,Chepén,Pacanga,Rural,4194,2017
130402,La Libertad,Chepén,Pacanga,Total,22747,2017
130403,La Libertad,Chepén,Pueblo Nuevo,Urbano,9459,2017
130403,La Libertad,Chepén,Pueblo Nuevo,Rural,2992,2017
130403,La Libertad,Chepén,Pueblo Nuevo,Total,12452,2017
130501,La Libertad,Julcán,Julcán,Urbano,2996,2017
130501,La Libertad,Julcán,Julcán,Rural,9581,2017
130501,La Libertad,Julcán,Julcán,Total,12577,2017
130502,La Libertad,Julcán,Calamarca,Urbano,688,2017
130502,La Libertad,Julcán,Calamarca,Rural,4543,2017
130502,La Libertad,Julcán,Calamarca,Total,5231,2017
130503,La Libertad,Julcán,Carabamba,Urbano,1362,2017
130503,La Libertad,Julcán,Carabamba,Rural,5465,2017
130503,La Libertad,Julcán,Carabamba,Total,6827,2017
130504,La Libertad,Julcán,Huaso,Urbano,706,2017
130504,La Libertad,Julcán,Huaso,Rural,5453,2017
130504,La Libertad,Julcán,Huaso,Total,6159,2017
130601,La Libertad,Otuzco,Otuzco,Urbano,14213,2017
130601,La Libertad,Otuzco,Otuzco,Rural,11825,2017
130601,La Libertad,Otuzco,Otuzco,Total,26038,2017
130602,La Libertad,Otuzco,Agallpampa,Urbano,924,2017
130602,La Libertad,Otuzco,Agallpampa,Rural,9168,2017
130602,La Libertad,Otuzco,Agallpampa,Total,10092,2017
130604,La Libertad,Otuzco,Charat,Urbano,777,2017
130604,La Libertad,Otuzco,Charat,Rural,1848,2017
130604,La Libertad,Otuzco,Charat,Total,2626,2017
130605,La Libertad,Otuzco,Huaranchal,Urbano,2160,2017
130605,La Libertad,Otuzco,Huaranchal,Rural,2064,2017
130605,La Libertad,Otuzco,Huaranchal,Total,4225,2017
130606,La Libertad,Otuzco,La Cuesta,Urbano,76,2017
130606,La Libertad,Otuzco,La Cuesta,Rural,582,2017
130606,La Libertad,Otuzco,La Cuesta,Total,659,2017
130608,La Libertad,Otuzco,Mache,Urbano,954,2017
130608,La Libertad,Otuzco,Mache,Rural,1926,2017
130608,La Libertad,Otuzco,Mache,Total,2881,2017
130610,La Libertad,Otuzco,Paranday,Urbano,147,2017
130610,La Libertad,Otuzco,Paranday,Rural,407,2017
130610,La Libertad,Otuzco,Paranday,Total,554,2017
130611,La Libertad,Otuzco,Salpo,Urbano,1256,2017
130611,La Libertad,Otuzco,Salpo,Rural,5146,2017
130611,La Libertad,Otuzco,Salpo,Total,6403,2017
130613,La Libertad,Otuzco,Sinsicap,Urbano,2328,2017
130613,La Libertad,Otuzco,Sinsicap,Rural,5221,2017
130613,La Libertad,Otuzco,Sinsicap,Total,7549,2017
130614,La Libertad,Otuzco,Usquil,Urbano,3778,2017
130614,La Libertad,Otuzco,Usquil,Rural,19442,2017
130614,La Libertad,Otuzco,Usquil,Total,23220,2017
130701,La Libertad,Pacasmayo,San Pedro de Lloc,Urbano,17297,2017
130701,La Libertad,Pacasmayo,San Pedro de Lloc,Rural,1008,2017
130701,La Libertad,Pacasmayo,San Pedro de Lloc,Total,18305,2017
130702,La Libertad,Pacasmayo,Guadalupe,Urbano,38117,2017
130702,La Libertad,Pacasmayo,Guadalupe,Rural,3693,2017
130702,La Libertad,Pacasmayo,Guadalupe,Total,41810,2017
130703,La Libertad,Pacasmayo,Jequetepeque,Urbano,3922,2017
130703,La Libertad,Pacasmayo,Jequetepeque,Rural,335,2017
130703,La Libertad,Pacasmayo,Jequetepeque,Total,4258,2017
130704,La Libertad,Pacasmayo,Pacasmayo,Urbano,30207,2017
130704,La Libertad,Pacasmayo,Pacasmayo,Rural,31,2017
130704,La Libertad,Pacasmayo,Pacasmayo,Total,30239,2017
130705,La Libertad,Pacasmayo,San José,Urbano,11130,2017
130705,La Libertad,Pacasmayo,San José,Rural,1074,2017
130705,La Libertad,Pacasmayo,San José,Total,12205,2017
130801,La Libertad,Pataz,Tayabamba,Urbano,4188,2017
130801,La Libertad,Pataz,Tayabamba,Rural,9452,2017
130801,La Libertad,Pataz,Tayabamba,Total,13641,2017
130802,La Libertad,Pataz,Buldibuyo,Urbano,1107,2017
130802,La Libertad,Pataz,Buldibuyo,Rural,2971,2017
130802,La Libertad,Pataz,Buldibuyo,Total,4078,2017
130803,La Libertad,Pataz,Chillia,Urbano,2272,2017
130803,La Libertad,Pataz,Chillia,Rural,10365,2017
130803,La Libertad,Pataz,Chillia,Total,12637,2017
130804,La Libertad,Pataz,Huancaspata,Urbano,1268,2017
130804,La Libertad,Pataz,Huancaspata,Rural,5123,2017
130804,La Libertad,Pataz,Huancaspata,Total,6391,2017
130805,La Libertad,Pataz,Huaylillas,Urbano,477,2017
130805,La Libertad,Pataz,Huaylillas,Rural,750,2017
130805,La Libertad,Pataz,Huaylillas,Total,1228,2017
130806,La Libertad,Pataz,Huayo,Urbano,358,2017
130806,La Libertad,Pataz,Huayo,Rural,3420,2017
130806,La Libertad,Pataz,Huayo,Total,3778,2017
130807,La Libertad,Pataz,Ongon,Urbano,149,2017
130807,La Libertad,Pataz,Ongon,Rural,1251,2017
130807,La Libertad,Pataz,Ongon,Total,1401,2017
130808,La Libertad,Pataz,Parcoy,Urbano,8160,2017
130808,La Libertad,Pataz,Parcoy,Rural,11577,2017
130808,La Libertad,Pataz,Parcoy,Total,19738,2017
130809,La Libertad,Pataz,Pataz,Urbano,3354,2017
130809,La Libertad,Pataz,Pataz,Rural,6469,2017
130809,La Libertad,Pataz,Pataz,Total,9824,2017
130810,La Libertad,Pataz,Pias,Urbano,532,2017
130810,La Libertad,Pataz,Pias,Rural,1257,2017
130810,La Libertad,Pataz,Pias,Total,1789,2017
130811,La Libertad,Pataz,Santiago de Challas,Urbano,1115,2017
130811,La Libertad,Pataz,Santiago de Challas,Rural,1235,2017
130811,La Libertad,Pataz,Santiago de Challas,Total,2350,2017
130812,La Libertad,Pataz,Taurija,Urbano,978,2017
130812,La Libertad,Pataz,Taurija,Rural,2001,2017
130812,La Libertad,Pataz,Taurija,Total,2979,2017
130813,La Libertad,Pataz,Urpay,Urbano,537,2017
130813,La Libertad,Pataz,Urpay,Rural,1656,2017
130813,La Libertad,Pataz,Urpay,Total,2194,2017
130901,La Libertad,Sánchez Carrión,Huamachuco,Urbano,46771,2017
130901,La Libertad,Sánchez Carrión,Huamachuco,Rural,25492,2017
130901,La Libertad,Sánchez Carrión,Huamachuco,Total,72264,2017
130902,La Libertad,Sánchez Carrión,Chugay,Urbano,2241,2017
130902,La Libertad,Sánchez Carrión,Chugay,Rural,16335,2017
130902,La Libertad,Sánchez Carrión,Chugay,Total,18577,2017
130903,La Libertad,Sánchez Carrión,Cochorco,Urbano,1081,2017
130903,La Libertad,Sánchez Carrión,Cochorco,Rural,8525,2017
130903,La Libertad,Sánchez Carrión,Cochorco,Total,9607,2017
130904,La Libertad,Sánchez Carrión,Curgos,Urbano,2121,2017
130904,La Libertad,Sánchez Carrión,Curgos,Rural,6401,2017
130904,La Libertad,Sánchez Carrión,Curgos,Total,8522,2017
130905,La Libertad,Sánchez Carrión,Marcabal,Urbano,365,2017
130905,La Libertad,Sánchez Carrión,Marcabal,Rural,11458,2017
130905,La Libertad,Sánchez Carrión,Marcabal,Total,11823,2017
130906,La Libertad,Sánchez Carrión,Sanagoran,Urbano,428,2017
130906,La Libertad,Sánchez Carrión,Sanagoran,Rural,13799,2017
130906,La Libertad,Sánchez Carrión,Sanagoran,Total,14228,2017
130907,La Libertad,Sánchez Carrión,Sarin,Urbano,2175,2017
130907,La Libertad,Sánchez Carrión,Sarin,Rural,7410,2017
130907,La Libertad,Sánchez Carrión,Sarin,Total,9585,2017
130908,La Libertad,Sánchez Carrión,Sartimbamba,Urbano,698,2017
130908,La Libertad,Sánchez Carrión,Sartimbamba,Rural,13064,2017
130908,La Libertad,Sánchez Carrión,Sartimbamba,Total,13762,2017
131001,La Libertad,Santiago de Chuco,Santiago de Chuco,Urbano,7802,2017
131001,La Libertad,Santiago de Chuco,Santiago de Chuco,Rural,12094,2017
131001,La Libertad,Santiago de Chuco,Santiago de Chuco,Total,19897,2017
131002,La Libertad,Santiago de Chuco,Angasmarca,Urbano,1899,2017
131002,La Libertad,Santiago de Chuco,Angasmarca,Rural,3197,2017
131002,La Libertad,Santiago de Chuco,Angasmarca,Total,5096,2017
131003,La Libertad,Santiago de Chuco,Cachicadan,Urbano,2715,2017
131003,La Libertad,Santiago de Chuco,Cachicadan,Rural,3134,2017
131003,La Libertad,Santiago de Chuco,Cachicadan,Total,5850,2017
131004,La Libertad,Santiago de Chuco,Mollebamba,Urbano,1006,2017
131004,La Libertad,Santiago de Chuco,Mollebamba,Rural,827,2017
131004,La Libertad,Santiago de Chuco,Mollebamba,Total,1834,2017
131005,La Libertad,Santiago de Chuco,Mollepata,Urbano,167,2017
131005,La Libertad,Santiago de Chuco,Mollepata,Rural,2290,2017
131005,La Libertad,Santiago de Chuco,Mollepata,Total,2458,2017
131006,La Libertad,Santiago de Chuco,Quiruvilca,Urbano,7420,2017
131006,La Libertad,Santiago de Chuco,Quiruvilca,Rural,6096,2017
131006,La Libertad,Santiago de Chuco,Quiruvilca,Total,13516,2017
131007,La Libertad,Santiago de Chuco,Santa Cruz de Chuca,Urbano,617,2017
131007,La Libertad,Santiago de Chuco,Santa Cruz de Chuca,Rural,2411,2017
131007,La Libertad,Santiago de Chuco,Santa Cruz de Chuca,Total,3029,2017
131008,La Libertad,Santiago de Chuco,Sitabamba,Urbano,847,2017
131008,La Libertad,Santiago de Chuco,Sitabamba,Rural,2777,2017
131008,La Libertad,Santiago de Chuco,Sitabamba,Total,3625,2017
131101,La Libertad,Gran Chimú,Cascas,Urbano,4722,2017
131101,La Libertad,Gran Chimú,Cascas,Rural,9331,2017
131101,La Libertad,Gran Chimú,Cascas,Total,14054,2017
131102,La Libertad,Gran Chimú,Lucma,Urbano,624,2017
131102,La Libertad,Gran Chimú,Lucma,Rural,4322,2017
131102,La Libertad,Gran Chimú,Lucma,Total,4947,2017
131103,La Libertad,Gran Chimú,Marmot,Urbano,532,2017
131103,La Libertad,Gran Chimú,Marmot,Rural,1958,2017
131103,La Libertad,Gran Chimú,Marmot,Total,2490,2017
131104,La Libertad,Gran Chimú,Sayapullo,Urbano,1722,2017
131104,La Libertad,Gran Chimú,Sayapullo,Rural,4947,2017
131104,La Libertad,Gran Chimú,Sayapullo,Total,6669,2017
131201,La Libertad,Virú,Virú,Urbano,43225,2017
131201,La Libertad,Virú,Virú,Rural,11833,2017
131201,La Libertad,Virú,Virú,Total,55059,2017
131202,La Libertad,Virú,Chao,Urbano,29325,2017
131202,La Libertad,Virú,Chao,Rural,5099,2017
131202,La Libertad,Virú,Chao,Total,34424,2017
131203,La Libertad,Virú,Guadalupito,Urbano,6916,2017
131203,La Libertad,Virú,Guadalupito,Rural,290,2017
131203,La Libertad,Virú,Guadalupito,Total,7206,2017
140101,Lambayeque,Chiclayo,Chiclayo,Urbano,277626,2017
140101,Lambayeque,Chiclayo,Chiclayo,Rural,298,2017
140101,Lambayeque,Chiclayo,Chiclayo,Total,277924,2017
140102,Lambayeque,Chiclayo,Chongoyape,Urbano,15957,2017
140102,Lambayeque,Chiclayo,Chongoyape,Rural,2911,2017
140102,Lambayeque,Chiclayo,Chongoyape,Total,18868,2017
140103,Lambayeque,Chiclayo,Eten,Urbano,12082,2017
140103,Lambayeque,Chiclayo,Eten,Rural,285,2017
140103,Lambayeque,Chiclayo,Eten,Total,12368,2017
140104,Lambayeque,Chiclayo,Eten Puerto,Urbano,2357,2017
140104,Lambayeque,Chiclayo,Eten Puerto,Total,2357,2017
140105,Lambayeque,Chiclayo,José Leonardo Ortiz,Urbano,161986,2017
140105,Lambayeque,Chiclayo,José Leonardo Ortiz,Total,161986,2017
140106,Lambayeque,Chiclayo,La Victoria,Urbano,87438,2017
140106,Lambayeque,Chiclayo,La Victoria,Rural,5358,2017
140106,Lambayeque,Chiclayo,La Victoria,Total,92796,2017
140107,Lambayeque,Chiclayo,Lagunas,Urbano,8492,2017
140107,Lambayeque,Chiclayo,Lagunas,Rural,1843,2017
140107,Lambayeque,Chiclayo,Lagunas,Total,10335,2017
140108,Lambayeque,Chiclayo,Monsefu,Urbano,24566,2017
140108,Lambayeque,Chiclayo,Monsefu,Rural,9062,2017
140108,Lambayeque,Chiclayo,Monsefu,Total,33628,2017
140109,Lambayeque,Chiclayo,Nueva Arica,Urbano,2196,2017
140109,Lambayeque,Chiclayo,Nueva Arica,Rural,276,2017
140109,Lambayeque,Chiclayo,Nueva Arica,Total,2473,2017
140110,Lambayeque,Chiclayo,Oyotun,Urbano,6828,2017
140110,Lambayeque,Chiclayo,Oyotun,Rural,1699,2017
140110,Lambayeque,Chiclayo,Oyotun,Total,8528,2017
140111,Lambayeque,Chiclayo,Picsi,Urbano,11716,2017
140111,Lambayeque,Chiclayo,Picsi,Rural,1323,2017
